 Cover,Issue ID,Year,Date,Price,Archive URL,Colors,Cultural Context,Caption,Clothing,Hair,Pose,Expression,Mood,Era Indicators
,19620401,1962,April 1962,$0.75,https://ipb-ma.playboy.com/issue/19620401,Vibrant red with white typography,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover of a woman with red lipstick,necklace,red medium length with bangs,standing,woman is smiling,sad,"1960s, swinging sixties, mod era, vintage"
,19620501,1962,May 1962,$0.75,https://ipb-ma.playboy.com/issue/19620501,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",there is a plaque with a hand holding a ring on it,black shirt,black ponytail,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19620601,1962,June 1962,$0.75,https://ipb-ma.playboy.com/issue/19620601,Bold orange and yellow tones,"Sexual revolution, counterculture movement, civil rights era",there is a woman in a bikini laying on a towel on the beach,bikini,black ponytail,laying down,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19620701,1962,July 1962,$0.75,https://ipb-ma.playboy.com/issue/19620701,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover with a picture of a woman ' s legs,dress,brown long and curly,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19620801,1962,August 1962,$0.75,https://ipb-ma.playboy.com/issue/19620801,Bold orange and yellow tones,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover of a woman in the water with a hat on her head,hat,blonde mohawk,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19620901,1962,September 1962,$0.75,https://ipb-ma.playboy.com/issue/19620901,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",there is a poster of a man in a white shirt and tie,shirt and tie,brown ponytail,standing,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19621001,1962,October 1962,$0.75,https://ipb-ma.playboy.com/issue/19621001,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",this is an image of a magazine cover of a woman in a green dress,dress,brown short,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19621101,1962,November 1962,$0.75,https://ipb-ma.playboy.com/issue/19621101,Bold orange and yellow tones,"Sexual revolution, counterculture movement, civil rights era",an image of a movie poster for playboy boy on the town in new york,dress,black ponytail,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19621201,1962,December 1962,$0.75,https://ipb-ma.playboy.com/issue/19621201,Bold orange and yellow tones,"Sexual revolution, counterculture movement, civil rights era",there is a woman in a white dress standing next to a pile of presents,white dress,brown long and curly,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19630101,1963,January 1963,$0.75,https://ipb-ma.playboy.com/issue/19630101,Psychedelic colors with mod design,"Sexual revolution, counterculture movement, civil rights era",there is a rabbit sitting on a red couch in front of a red wall,tutu,black ponytail,crouching,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19630201,1963,February 1963,$0.75,https://ipb-ma.playboy.com/issue/19630201,Psychedelic colors with mod design,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover with a woman drinking a glass of wine,necklace,brown pigtails,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19630301,1963,March 1963,$0.75,https://ipb-ma.playboy.com/issue/19630301,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",there is a woman sitting on the ground with a towel wrapped around her,towel,blonde in bun,sitting,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19630401,1963,April 1963,$0.75,https://ipb-ma.playboy.com/issue/19630401,Vibrant red with white typography,"Sexual revolution, counterculture movement, civil rights era",there is a poster of a woman holding a tray of drinks,lingerie,black in bun,standing,smiling,sad,"1960s, swinging sixties, mod era, vintage"
,19630501,1963,May 1963,$0.75,https://ipb-ma.playboy.com/issue/19630501,Bold orange and yellow tones,"Sexual revolution, counterculture movement, civil rights era",this is a picture of a magazine cover for playboy featuring a woman in latex,pantyhose,black curly,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19630601,1963,June 1963,$0.75,https://ipb-ma.playboy.com/issue/19630601,Psychedelic colors with mod design,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover with a cartoon bunny holding a baseball bat,tuxedo,blonde mohawk,standing,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19630701,1963,July 1963,$0.75,https://ipb-ma.playboy.com/issue/19630701,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",there is a woman laying in the grass with a flower in her hair,headband,red pigtails,sitting,surprised,sad,"1960s, swinging sixties, mod era, vintage"
,19630801,1963,August 1963,$0.75,https://ipb-ma.playboy.com/issue/19630801,Bold orange and yellow tones,"Sexual revolution, counterculture movement, civil rights era",this is a picture of a woman in a red dress sitting in a red car,red dress,red short,sitting,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19630901,1963,September 1963,$0.75,https://ipb-ma.playboy.com/issue/19630901,Bold orange and yellow tones,"Sexual revolution, counterculture movement, civil rights era",the cover of a magazine with a picture of a woman holding a gun,dress,brown long and curly,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19631001,1963,October 1963,$0.75,https://ipb-ma.playboy.com/issue/19631001,Vibrant red with white typography,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover of a woman in a bathtub,nothing,blonde pigtails,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19631101,1963,November 1963,$0.75,https://ipb-ma.playboy.com/issue/19631101,Vibrant red with white typography,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover of a woman wearing a hat and holding a microphone,jacket,brown it ' s in ponytail,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19631201,1963,December 1963,$0.75,https://ipb-ma.playboy.com/issue/19631201,Vibrant red with white typography,"Sexual revolution, counterculture movement, civil rights era",the front cover of a playboy magazine with a picture of a rabbit in a bow tie,white shirt,blonde ponytail,standing,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19640101,1964,January 1964,$0.75,https://ipb-ma.playboy.com/issue/19640101,Psychedelic colors with mod design,"Sexual revolution, counterculture movement, civil rights era",this is an image of a magazine cover for a play boy,bathing suit,black ponytail,sitting,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19640201,1964,February 1964,$0.75,https://ipb-ma.playboy.com/issue/19640201,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",there is a woman in a pink dress holding a white rabbit,pink dress,blonde curly,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19640301,1964,March 1964,$0.75,https://ipb-ma.playboy.com/issue/19640301,Psychedelic colors with mod design,"Sexual revolution, counterculture movement, civil rights era",there is a woman sitting on a bed on the cover of playboy,black dress,blonde long,sitting,pensive,sad,"1960s, swinging sixties, mod era, vintage"
,19640401,1964,April 1964,$0.75,https://ipb-ma.playboy.com/issue/19640401,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",there is a picture of a man and a woman on a cover of a magazine,turban,black braids,standing,smile,sad,"1960s, swinging sixties, mod era, vintage"
,19640501,1964,May 1964,$0.75,https://ipb-ma.playboy.com/issue/19640501,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",there is a picture of a woman doing a yoga pose on the cover of a magazine,underwear,blonde short,handstand,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19640601,1964,June 1964,$0.75,https://ipb-ma.playboy.com/issue/19640601,Pop art inspired color palette,"Sexual revolution, counterculture movement, civil rights era",there is a magazine cover for playboy featuring a woman dressed as a bunny,bathing suit,blonde bun,standing,surprised,happy,"1960s, swinging sixties, mod era, vintage"
,19640701,1964,July 1964,$0.75,https://ipb-ma.playboy.com/issue/19640701,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",this is a picture of a woman in a bikini on the cover of playboy,underwear,blonde long and blonde,standing,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19640801,1964,August 1964,$0.75,https://ipb-ma.playboy.com/issue/19640801,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",this is an image of a woman laying on a bed in the sand,white dress,black curly,upside down,smiling,sad,"1960s, swinging sixties, mod era, vintage"
,19640901,1964,September 1964,$0.75,https://ipb-ma.playboy.com/issue/19640901,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",the cover of playboy magazine features a woman in a white dress,dress,blonde curly,sitting,smiling,happy,"1960s, swinging sixties, mod era, vintage"
,19641001,1964,October 1964,$0.75,https://ipb-ma.playboy.com/issue/19641001,Vibrant red with white typography,"Sexual revolution, counterculture movement, civil rights era",the cover of a magazine with a picture of a woman ' s face,black shirt,black short,standing,smiling,sad,"1960s, swinging sixties, mod era, vintage"
,19641101,1964,November 1964,$0.75,https://ipb-ma.playboy.com/issue/19641101,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",there is a picture of a woman that is on the cover of a book,pink shirt,blonde long and blonde,standing,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19641201,1964,December 1964,$0.75,https://ipb-ma.playboy.com/issue/19641201,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",there is a picture of a woman sitting on the ground next to a clock,dress,black curly,sitting,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19650101,1965,January 1965,$1.00,https://ipb-ma.playboy.com/issue/19650101,Bright blue with pink accents,"Sexual revolution, counterculture movement, civil rights era",there is a poster of a rabbit in a tuxedo surrounded by photos,suit,black short,standing,smile,happy,"1960s, swinging sixties, mod era, vintage"
,19650201,1965,February 1965,$1.00,https://ipb-ma.playboy.com/issue/19650201,Vibrant red with white typography,"Sexual revolution, counterculture movement, civil rights era",there is a picture of a woman that is on the cover of a playboy magazine,bikini,blonde short,standing,smile,happy,"1960s, swinging sixties, mod era, vintage"
